帧号(Frame),时间(s)(Time),像素位移X(PixelX),像素位移Y(PixelY),物理位移y(m)(PhysicalY),瞬时速度v(m/s)(Velocity),加速度a(m/s^2)(Acceleration),瞬时动能Ek(J),瞬时势能Ep(J),机械能E(J)
115,0.4791666666666667,-3.0,223.0,0.7538877620013522,4.868154158214969,389.4523326571875,1.777419368110927,6.241784989858012,8.019204357968938
116,0.48333333333333334,-2.0,228.0,0.7707910750507099,4.056795131845853,-194.72616632858856,1.2343190056326154,6.216937119675457,7.451256125308072
117,0.4875,-2.0,233.0,0.7876943881000675,4.056795131845853,0.0,1.2343190056326154,6.1920892494929,7.426408255125516
118,0.49166666666666664,-2.0,238.0,0.8045977011494253,4.056795131845879,6.394884621840924e-12,1.2343190056326316,6.1672413793103456,7.401560384942977
119,0.49583333333333335,-2.0,243.0,0.821501014198783,4.056795131845798,-1.9397816686250544e-11,1.2343190056325828,6.142393509127789,7.376712514760372
120,0.5,-3.0,249.0,0.8417849898580121,4.868154158215007,194.72616632861073,1.7774193681109545,6.112576064908722,7.889995433019676
121,0.5041666666666667,-2.0,254.0,0.8586883029073699,4.056795131845879,-194.72616632859135,1.2343190056326316,6.087728194726166,7.3220472003587975
122,0.5083333333333333,-2.0,259.0,0.8755916159567275,4.056795131845853,-6.394884621840924e-12,1.2343190056326154,6.0628803245436105,7.297199330176226
123,0.5125,-3.0,265.0,0.8958755916159566,4.868154158215007,194.72616632859774,1.7774193681109545,6.033062880324544,7.810482248435498
124,0.5166666666666667,-4.0,271.0,0.9161595672751859,4.868154158214904,-2.4726887204450915e-11,1.7774193681108794,6.003245436105478,7.780664804216357
125,0.5208333333333334,-2.0,275.0,0.9296822177146721,3.2454361054766983,-389.45233265717076,0.7899641636048819,5.983367139959433,6.773331303564315
126,0.525,-3.0,281.0,0.9499661933739012,4.868154158215007,389.4523326571955,1.7774193681109545,5.953549695740365,7.730969063851319
127,0.5291666666666667,-3.0,287.0,0.9702501690331304,4.868154158215034,6.394884621840924e-12,1.7774193681109742,5.923732251521298,7.701151619632272
128,0.5333333333333333,-4.0,292.0,0.9871534820824881,4.056795131845853,-194.72616632860414,1.2343190056326154,5.898884381338743,7.133203386971358
